system:time_start,ndvi
"Jul 22, 2019",0.306
"Aug 11, 2019",0.678
"Aug 11, 2019",0.415
"Aug 13, 2019",0.189
"Aug 21, 2019",0.778
"Aug 21, 2019",0.601
"Aug 23, 2019",0.639
"Aug 23, 2019",0.576
"Aug 26, 2019",0.587
"Aug 28, 2019",0.677
"Aug 28, 2019",0.408
"Aug 31, 2019",0.706
"Aug 31, 2019",0.352
"Sep 2, 2019",0.694
"Sep 2, 2019",0.382
"Sep 10, 2019",0.699
"Sep 10, 2019",0.466
"Sep 15, 2019",0.674
"Sep 15, 2019",0.341
"Sep 17, 2019",0.733
"Sep 17, 2019",0.505
"Sep 20, 2019",0.255
"Sep 25, 2019",0.764
"Sep 25, 2019",0.442
"Sep 27, 2019",0.333
"Oct 2, 2019",0.452
"Oct 2, 2019",0.275
"Oct 5, 2019",0.655
"Oct 5, 2019",0.416
"Oct 7, 2019",0.347
"Oct 10, 2019",0.669
"Oct 10, 2019",0.401
"Oct 12, 2019",0.597
"Oct 12, 2019",0.373
"Oct 15, 2019",0.537
"Oct 15, 2019",0.401
"Oct 17, 2019",0.39
"Oct 17, 2019",0.286
"Oct 20, 2019",0.414
"Oct 20, 2019",0.386
"Oct 22, 2019",0.453
"Oct 22, 2019",0.33
"Oct 25, 2019",0.317
"Oct 25, 2019",0.229
"Oct 27, 2019",0.334
"Oct 27, 2019",0.233
"Nov 4, 2019",0.259
"Nov 4, 2019",0.164
"Nov 6, 2019",0.366
"Nov 6, 2019",0.228
"Nov 9, 2019",0.32
"Nov 9, 2019",0.196
"Nov 16, 2019",0.273
"Nov 16, 2019",0.164
"Nov 19, 2019",0.282
"Nov 19, 2019",0.199
"Nov 21, 2019",0.176
"Dec 1, 2019",0.255
"Dec 1, 2019",0.222
"Dec 4, 2019",0.251
"Dec 4, 2019",0.244
"Dec 9, 2019",0.195
"Dec 9, 2019",0.258
"Dec 14, 2019",0.162
"Jan 3, 2020",0.289
"Jan 3, 2020",0.379
"Jan 5, 2020",0.281
"Jan 10, 2020",0.403
"Jan 10, 2020",0.448
"Jan 23, 2020",0.548
"Jan 23, 2020",0.562
"Jan 25, 2020",0.505
"Jan 28, 2020",0.252
"Jan 30, 2020",0.586
"Jan 30, 2020",0.47
"Feb 2, 2020",0.122
"Feb 2, 2020",0.301
"Feb 7, 2020",0.712
"Feb 7, 2020",0.625
"Feb 9, 2020",0.562
"Feb 12, 2020",0.682
"Feb 12, 2020",0.589
"Feb 14, 2020",0.634
"Feb 14, 2020",0.568
"Feb 17, 2020",0.699
"Feb 17, 2020",0.634
"Feb 22, 2020",0.565
"Feb 22, 2020",0.531
"Feb 24, 2020",0.594
"Feb 24, 2020",0.513
"Mar 3, 2020",0.713
"Mar 3, 2020",0.673
"Mar 5, 2020",0.615
"Mar 8, 2020",0.778
"Mar 8, 2020",0.683
"Mar 10, 2020",0.677
"Mar 10, 2020",0.64
"Mar 13, 2020",0.699
"Mar 13, 2020",0.645
"Mar 15, 2020",0.056
"Mar 18, 2020",0.734
"Mar 18, 2020",0.663
"Mar 20, 2020",0.572
"Mar 23, 2020",0.619
"Mar 23, 2020",0.605
"Mar 28, 2020",0.596
"Mar 28, 2020",0.58
"Apr 2, 2020",0.503
"Apr 2, 2020",0.49
"Apr 4, 2020",0.464
"Apr 4, 2020",0.44
"Apr 12, 2020",0.264
"Apr 12, 2020",0.269
"Apr 14, 2020",0.23
"Apr 14, 2020",0.225
"Apr 22, 2020",0.188
"Apr 22, 2020",0.201
"Apr 24, 2020",0.207
"Apr 24, 2020",0.193
"Apr 27, 2020",0.174
"Apr 27, 2020",0.164
"Apr 29, 2020",0.2
"Apr 29, 2020",0.167
"May 2, 2020",0.15
"May 2, 2020",0.141
"May 4, 2020",0.174
"May 4, 2020",0.182
"May 7, 2020",0.162
"May 7, 2020",0.162
"May 9, 2020",0.163
"May 9, 2020",0.153
"May 12, 2020",0.128
"May 12, 2020",0.139
"May 14, 2020",0.132
"May 14, 2020",0.127
"May 22, 2020",0.086
"May 22, 2020",0.135
"May 24, 2020",0.118
"May 24, 2020",0.132
"May 27, 2020",0.037
"May 27, 2020",0.132
"May 29, 2020",0.075
"Jun 1, 2020",0.03
"Jun 1, 2020",0.111
"Jun 6, 2020",0.109
"Jun 6, 2020",0.129
"Jun 8, 2020",0.246
"Jun 8, 2020",0.166
"Jun 11, 2020",0.144
"Jun 11, 2020",0.167
"Jun 13, 2020",0.117
"Jun 13, 2020",0.106
"Jun 16, 2020",0.146
"Jun 16, 2020",0.166
"Jun 18, 2020",0.298
"Jun 18, 2020",0.181
"Jun 21, 2020",0.237
"Jun 21, 2020",0.236
"Jun 23, 2020",0.285
"Jun 23, 2020",0.181
"Jun 28, 2020",0.248
"Jun 28, 2020",0.14
"Jul 1, 2020",0.177
"Jul 3, 2020",0.287
"Jul 3, 2020",0.202
"Jul 6, 2020",0.21
"Jul 13, 2020",0.318
"Jul 13, 2020",0.308
"Jul 16, 2020",0.243
"Jul 23, 2020",0.314
"Jul 23, 2020",0.362
"Jul 26, 2020",0.442
"Jul 31, 2020",0.291
"Jul 31, 2020",0.402
"Aug 2, 2020",0.439
"Aug 2, 2020",0.405
"Aug 5, 2020",0.57
"Aug 7, 2020",0.348
"Aug 12, 2020",0.433
"Aug 22, 2020",0.539
"Aug 30, 2020",0.315
"Sep 6, 2020",0.335
"Sep 6, 2020",0.348
"Sep 9, 2020",0.508
"Sep 9, 2020",0.471
"Sep 11, 2020",0.706
"Sep 11, 2020",0.484
"Sep 14, 2020",0.71
"Sep 14, 2020",0.489
"Sep 16, 2020",0.69
"Sep 16, 2020",0.428
"Sep 19, 2020",0.691
"Sep 19, 2020",0.407
"Sep 21, 2020",0.702
"Sep 21, 2020",0.46
"Sep 24, 2020",0.782
"Sep 24, 2020",0.399
"Sep 29, 2020",0.757
"Sep 29, 2020",0.423
"Oct 1, 2020",0.705
"Oct 1, 2020",0.419
"Oct 4, 2020",0.751
"Oct 4, 2020",0.401
"Oct 6, 2020",0.659
"Oct 6, 2020",0.401
"Oct 9, 2020",0.681
"Oct 9, 2020",0.356
"Oct 11, 2020",0.703
"Oct 11, 2020",0.392
"Oct 14, 2020",0.19
"Oct 16, 2020",0.584
"Oct 16, 2020",0.356
"Oct 19, 2020",0.625
"Oct 19, 2020",0.324
"Oct 21, 2020",0.435
"Oct 21, 2020",0.266
"Oct 24, 2020",0.371
"Oct 24, 2020",0.225
"Oct 26, 2020",0.334
"Oct 26, 2020",0.204
"Oct 31, 2020",0.335
"Oct 31, 2020",0.259
"Nov 3, 2020",0.347
"Nov 3, 2020",0.221
"Nov 5, 2020",0.241
"Nov 5, 2020",0.181
"Nov 10, 2020",0.184
"Nov 10, 2020",0.124
"Nov 15, 2020",0.107
"Nov 20, 2020",0.243
"Nov 20, 2020",0.22
"Nov 23, 2020",0.179
"Nov 23, 2020",0.222
"Nov 28, 2020",0.248
"Nov 28, 2020",0.299
"Nov 30, 2020",0.268
"Nov 30, 2020",0.237
"Dec 3, 2020",0.163
"Dec 3, 2020",0.285
"Dec 5, 2020",0.222
"Dec 5, 2020",0.247
"Dec 8, 2020",0.158
"Dec 8, 2020",0.334
"Dec 10, 2020",0.256
"Dec 10, 2020",0.281
"Dec 15, 2020",0.34
"Dec 15, 2020",0.286
"Dec 18, 2020",0.252
"Dec 18, 2020",0.426
"Dec 20, 2020",0.334
"Dec 23, 2020",0.302
"Dec 23, 2020",0.366
"Dec 25, 2020",0.373
"Dec 25, 2020",0.348
"Dec 28, 2020",0.321
"Dec 28, 2020",0.405
"Jan 4, 2021",0.401
"Jan 4, 2021",0.286
"Jan 22, 2021",0.495
"Jan 27, 2021",0.751
"Jan 27, 2021",0.582
"Jan 29, 2021",0.626
"Jan 29, 2021",0.516
"Feb 1, 2021",0.807
"Feb 1, 2021",0.598
"Feb 3, 2021",0.524
"Feb 3, 2021",0.441
"Feb 6, 2021",0.819
"Feb 6, 2021",0.623
"Feb 8, 2021",0.659
"Feb 8, 2021",0.561
"Feb 11, 2021",0.865
"Feb 11, 2021",0.547
"Feb 16, 2021",0.891
"Feb 16, 2021",0.678
"Feb 21, 2021",0.836
"Feb 21, 2021",0.68
"Feb 23, 2021",0.683
"Feb 23, 2021",0.622
"Feb 26, 2021",0.857
"Feb 26, 2021",0.654
"Feb 28, 2021",0.713
"Feb 28, 2021",0.611
"Mar 3, 2021",0.857
"Mar 3, 2021",0.648
"Mar 5, 2021",0.711
"Mar 5, 2021",0.603
"Mar 8, 2021",0.837
"Mar 8, 2021",0.566
"Mar 10, 2021",0.556
"Mar 10, 2021",0.434
"Mar 15, 2021",0.377
"Mar 20, 2021",0.626
"Mar 20, 2021",0.511
"Mar 28, 2021",0.551
"Mar 28, 2021",0.329
"Mar 30, 2021",0.357
"Mar 30, 2021",0.293
"Apr 2, 2021",0.401
"Apr 2, 2021",0.305
"Apr 4, 2021",0.364
"Apr 4, 2021",0.282
"Apr 7, 2021",0.276
"Apr 7, 2021",0.23
"Apr 9, 2021",0.248
"Apr 9, 2021",0.235
"Apr 12, 2021",0.183
"Apr 12, 2021",0.172
"Apr 14, 2021",0.166
"Apr 17, 2021",0.168
"Apr 17, 2021",0.164
"Apr 19, 2021",0.184
"Apr 19, 2021",0.159
"Apr 22, 2021",0.129
"Apr 22, 2021",0.145
"Apr 24, 2021",0.226
"Apr 24, 2021",0.165
"Apr 27, 2021",0.112
"Apr 27, 2021",0.128
"Apr 29, 2021",0.11
"Apr 29, 2021",0.128
"May 7, 2021",0.085
"May 7, 2021",0.108
"May 9, 2021",0.104
"May 9, 2021",0.113
"May 14, 2021",0.122
"May 14, 2021",0.117
"May 17, 2021",-0.009
"May 17, 2021",0.083
"May 22, 2021",0.122
"May 22, 2021",0.131
"May 24, 2021",0.138
"May 24, 2021",0.134
"May 27, 2021",0.131
"May 27, 2021",0.146
"May 29, 2021",0.098
"May 29, 2021",0.106
"Jun 3, 2021",0.146
"Jun 3, 2021",0.139
"Jun 6, 2021",0.111
"Jun 6, 2021",0.131
"Jun 8, 2021",0.09
"Jun 8, 2021",0.105
"Jun 11, 2021",0.06
"Jun 11, 2021",0.097
"Jun 23, 2021",0.162
"Jun 23, 2021",0.18
"Jun 26, 2021",0.167
"Jun 26, 2021",0.173
"Jun 28, 2021",0.16
"Jun 28, 2021",0.179
"Jul 1, 2021",0.151
"Jul 3, 2021",0.144
"Jul 6, 2021",0.191
"Jul 6, 2021",0.18
"Jul 8, 2021",0.134
"Jul 8, 2021",0.151
"Jul 11, 2021",0.146
"Jul 16, 2021",0.265
"Jul 16, 2021",0.218
"Jul 21, 2021",0.252
"Aug 5, 2021",0.328
"Aug 10, 2021",0.53
"Aug 10, 2021",0.528
"Aug 12, 2021",0.484
"Aug 12, 2021",0.433
"Aug 15, 2021",0.67
"Aug 15, 2021",0.545
"Aug 17, 2021",0.518
"Aug 17, 2021",0.521
"Aug 25, 2021",0.743
"Aug 25, 2021",0.579
"Aug 27, 2021",0.61
"Aug 27, 2021",0.531
"Aug 30, 2021",0.727
"Aug 30, 2021",0.517
"Sep 16, 2021",0.573
"Sep 19, 2021",0.788
"Sep 19, 2021",0.515
"Sep 21, 2021",0.657
"Sep 24, 2021",0.792
"Sep 26, 2021",0.365
"Sep 29, 2021",0.086
"Sep 29, 2021",0.466
"Oct 1, 2021",0.474
"Oct 4, 2021",0.477
"Oct 6, 2021",0.483
"Oct 6, 2021",0.496
"Oct 9, 2021",0.777
"Oct 9, 2021",0.531
"Oct 11, 2021",0.685
"Oct 11, 2021",0.489
"Oct 14, 2021",0.709
"Oct 14, 2021",0.489
"Oct 16, 2021",0.619
"Oct 16, 2021",0.474
"Oct 19, 2021",0.505
"Oct 19, 2021",0.279
"Oct 21, 2021",0.577
"Oct 21, 2021",0.437
"Oct 26, 2021",0.397
"Oct 26, 2021",0.347
"Oct 29, 2021",0.205
"Oct 29, 2021",0.297
"Oct 31, 2021",0.292
"Oct 31, 2021",0.321
"Nov 3, 2021",0.091
"Nov 5, 2021",0.15
"Nov 8, 2021",0.078
"Nov 8, 2021",0.231
"Nov 10, 2021",0.148
"Nov 10, 2021",0.218
"Nov 13, 2021",0.114
"Nov 13, 2021",0.234
"Nov 15, 2021",0.051
"Nov 18, 2021",0.126
"Nov 18, 2021",0.244
"Nov 20, 2021",0.189
"Nov 20, 2021",0.228
"Nov 23, 2021",0.115
"Nov 23, 2021",0.248
"Nov 25, 2021",0.166
"Nov 25, 2021",0.229
"Nov 28, 2021",0.207
"Nov 30, 2021",0.224
"Dec 3, 2021",0.136
"Dec 3, 2021",0.227
"Dec 5, 2021",0.227
"Dec 8, 2021",0.316
"Dec 8, 2021",0.337
"Dec 10, 2021",0.283
"Dec 10, 2021",0.282
"Dec 13, 2021",0.236
"Dec 13, 2021",0.301
"Dec 15, 2021",0.321
"Dec 15, 2021",0.321
"Dec 18, 2021",0.43
"Dec 18, 2021",0.387
"Dec 20, 2021",0.382
"Dec 20, 2021",0.349
"Dec 23, 2021",0.407
"Dec 23, 2021",0.339
"Dec 28, 2021",0.394
"Jan 2, 2022",0.562
"Jan 27, 2022",0.682
"Jan 27, 2022",0.646
"Jan 29, 2022",0.66
"Jan 29, 2022",0.62
"Feb 6, 2022",0.854
"Feb 6, 2022",0.614
"Feb 8, 2022",0.6
"Feb 8, 2022",0.561
"Feb 11, 2022",0.841
"Feb 11, 2022",0.683
"Feb 13, 2022",0.666
"Feb 13, 2022",0.647
"Feb 16, 2022",0.691
"Feb 16, 2022",0.699
"Feb 18, 2022",0.629
"Feb 18, 2022",0.643
"Feb 21, 2022",0.876
"Feb 21, 2022",0.711
"Feb 26, 2022",0.912
"Feb 26, 2022",0.636
"Feb 28, 2022",0.684
"Feb 28, 2022",0.669
"Mar 3, 2022",0.787
"Mar 3, 2022",0.618
"Mar 5, 2022",0.67
"Mar 5, 2022",0.654
"Mar 8, 2022",0.804
"Mar 8, 2022",0.646
"Mar 10, 2022",0.626
"Mar 10, 2022",0.63
"Mar 13, 2022",0.821
"Mar 13, 2022",0.753
"Mar 13, 2022",0.82
"Mar 13, 2022",0.651
"Mar 15, 2022",0.616
"Mar 15, 2022",0.613
"Mar 18, 2022",0.608
"Mar 18, 2022",0.526
"Mar 20, 2022",0.533
"Mar 20, 2022",0.59
"Mar 23, 2022",0.742
"Mar 23, 2022",0.535
"Mar 25, 2022",0.494
"Mar 25, 2022",0.495
"Mar 28, 2022",0.536
"Mar 28, 2022",0.394
"Mar 30, 2022",0.365
"Mar 30, 2022",0.391
"Apr 2, 2022",0.35
"Apr 2, 2022",0.317
"Apr 4, 2022",0.266
"Apr 4, 2022",0.302
"Apr 7, 2022",0.258
"Apr 7, 2022",0.268
"Apr 9, 2022",0.26
"Apr 9, 2022",0.248
"Apr 14, 2022",0.244
"Apr 14, 2022",0.212
"Apr 17, 2022",0.186
"Apr 17, 2022",0.2
"Apr 19, 2022",0.204
"Apr 19, 2022",0.176
"Apr 22, 2022",0.149
"Apr 22, 2022",0.195
"Apr 24, 2022",0.185
"Apr 24, 2022",0.173
"Apr 27, 2022",0.144
"Apr 27, 2022",0.189
"Apr 29, 2022",0.191
"Apr 29, 2022",0.169
"May 2, 2022",0.14
"May 2, 2022",0.172
"May 4, 2022",0.16
"May 4, 2022",0.135
"May 7, 2022",0.074
"May 7, 2022",0.144
"May 9, 2022",0.178
"May 9, 2022",0.171
"May 12, 2022",0.109
"May 12, 2022",0.157
"May 14, 2022",0.158
"May 14, 2022",0.159
"May 19, 2022",0.141
"May 19, 2022",0.136
"May 22, 2022",0.087
"May 22, 2022",0.156
"May 27, 2022",0.073
"May 27, 2022",0.137
"May 29, 2022",0.114
"May 29, 2022",0.141
"Jun 1, 2022",0.114
"Jun 1, 2022",0.172
"Jun 3, 2022",0.175
"Jun 3, 2022",0.185
"Jun 6, 2022",0.105
"Jun 6, 2022",0.169
"Jun 8, 2022",0.138
"Jun 8, 2022",0.148
"Jun 11, 2022",0.105
"Jun 11, 2022",0.156
"Jun 13, 2022",0.136
"Jun 13, 2022",0.131
"Jun 16, 2022",0.072
"Jun 16, 2022",0.146
"Jun 23, 2022",0.192
"Jun 23, 2022",0.188
"Jun 26, 2022",0.029
"Jun 26, 2022",0.213
"Jul 11, 2022",0.187
"Jul 11, 2022",0.297
"Jul 18, 2022",0.105
"Aug 10, 2022",0.866
"Aug 10, 2022",0.585
"Aug 12, 2022",0.566
"Aug 12, 2022",0.563
"Aug 25, 2022",0.831
"Aug 30, 2022",0.586
"Aug 30, 2022",0.542
"Sep 1, 2022",0.632
"Sep 1, 2022",0.464
"Sep 4, 2022",0.719
"Sep 4, 2022",0.604
"Sep 6, 2022",0.637
"Sep 6, 2022",0.543
"Sep 9, 2022",0.625
"Sep 9, 2022",0.459
"Sep 11, 2022",0.293
"Sep 16, 2022",0.498
"Sep 19, 2022",-0.023
"Sep 19, 2022",0.318
"Sep 21, 2022",0.598
"Sep 29, 2022",0.672
"Sep 29, 2022",0.544
"Oct 1, 2022",0.707
"Oct 1, 2022",0.529
"Oct 4, 2022",0.68
"Oct 4, 2022",0.513
"Oct 6, 2022",0.669
"Oct 6, 2022",0.497
"Oct 14, 2022",0.686
"Oct 14, 2022",0.515
"Oct 16, 2022",0.668
"Oct 16, 2022",0.469
"Oct 19, 2022",0.469
"Oct 19, 2022",0.481
"Oct 21, 2022",0.587
"Oct 21, 2022",0.422
"Oct 24, 2022",0.425
"Oct 24, 2022",0.448
"Oct 26, 2022",0.399
"Oct 26, 2022",0.425
"Oct 29, 2022",0.211
"Oct 29, 2022",0.372
"Oct 31, 2022",0.23
"Oct 31, 2022",0.311
"Nov 3, 2022",0.066
"Nov 3, 2022",0.129
"Nov 5, 2022",0.358
"Nov 5, 2022",0.248
"Nov 10, 2022",0.294
"Nov 10, 2022",0.211
"Nov 13, 2022",0.328
"Nov 13, 2022",0.293
"Nov 15, 2022",0.305
"Nov 18, 2022",0.418
"Nov 18, 2022",0.3
"Nov 20, 2022",0.223
"Nov 23, 2022",0.367
"Nov 23, 2022",0.317
"Nov 25, 2022",0.345
"Nov 25, 2022",0.299
"Nov 28, 2022",0.768
"Nov 28, 2022",0.343
"Nov 30, 2022",0.345
"Nov 30, 2022",0.304
"Dec 3, 2022",0.768
"Dec 3, 2022",0.417
"Dec 5, 2022",0.357
"Dec 5, 2022",0.329
"Dec 8, 2022",0.647
"Dec 8, 2022",0.399
