system:time_start,ndvi
"Aug 6, 2019",0.534
"Aug 11, 2019",0.084
"Aug 11, 2019",0.551
"Aug 11, 2019",0.493
"Aug 21, 2019",0.578
"Aug 21, 2019",0.651
"Aug 21, 2019",0.693
"Aug 21, 2019",0.634
"Aug 26, 2019",0.309
"Aug 31, 2019",0.375
"Aug 31, 2019",0.478
"Aug 31, 2019",0.614
"Aug 31, 2019",0.547
"Sep 5, 2019",0.702
"Sep 10, 2019",0.609
"Sep 10, 2019",0.705
"Sep 10, 2019",0.793
"Sep 10, 2019",0.633
"Sep 15, 2019",0.55
"Sep 15, 2019",0.622
"Sep 15, 2019",0.768
"Sep 15, 2019",0.57
"Sep 20, 2019",0.36
"Sep 20, 2019",0.523
"Sep 20, 2019",0.378
"Sep 20, 2019",0.5
"Sep 25, 2019",0.439
"Sep 25, 2019",0.652
"Sep 25, 2019",0.715
"Sep 25, 2019",0.577
"Sep 30, 2019",0.318
"Oct 5, 2019",0.384
"Oct 5, 2019",0.586
"Oct 5, 2019",0.63
"Oct 5, 2019",0.517
"Oct 10, 2019",0.453
"Oct 10, 2019",0.462
"Oct 10, 2019",0.606
"Oct 10, 2019",0.506
"Oct 15, 2019",0.401
"Oct 15, 2019",0.525
"Oct 15, 2019",0.614
"Oct 15, 2019",0.477
"Oct 20, 2019",0.355
"Oct 20, 2019",0.537
"Oct 20, 2019",0.596
"Oct 20, 2019",0.466
"Oct 25, 2019",0.273
"Oct 25, 2019",0.347
"Oct 25, 2019",0.314
"Oct 25, 2019",0.291
"Oct 30, 2019",0.359
"Nov 4, 2019",0.139
"Nov 4, 2019",0.404
"Nov 4, 2019",0.285
"Nov 4, 2019",0.281
"Nov 9, 2019",0.147
"Nov 9, 2019",0.435
"Nov 9, 2019",0.366
"Nov 9, 2019",0.343
"Nov 19, 2019",0.214
"Nov 19, 2019",0.217
"Nov 19, 2019",0.229
"Nov 24, 2019",0.166
"Nov 29, 2019",0.088
"Dec 4, 2019",0.304
"Dec 4, 2019",0.163
"Dec 4, 2019",0.226
"Dec 9, 2019",0.13
"Dec 9, 2019",0.182
"Dec 14, 2019",0.259
"Jan 3, 2020",0.284
"Jan 3, 2020",0.457
"Jan 3, 2020",0.278
"Jan 3, 2020",0.395
"Jan 23, 2020",0.496
"Jan 23, 2020",0.654
"Jan 23, 2020",0.538
"Jan 23, 2020",0.609
"Feb 2, 2020",0.544
"Feb 2, 2020",0.711
"Feb 2, 2020",0.486
"Feb 2, 2020",0.624
"Feb 7, 2020",0.547
"Feb 7, 2020",0.674
"Feb 7, 2020",0.64
"Feb 7, 2020",0.664
"Feb 12, 2020",0.586
"Feb 12, 2020",0.712
"Feb 12, 2020",0.683
"Feb 12, 2020",0.698
"Feb 17, 2020",0.591
"Feb 17, 2020",0.723
"Feb 17, 2020",0.691
"Feb 17, 2020",0.711
"Feb 22, 2020",0.664
"Feb 22, 2020",0.718
"Feb 22, 2020",0.725
"Feb 22, 2020",0.736
"Feb 27, 2020",0.716
"Feb 27, 2020",0.715
"Mar 3, 2020",0.698
"Mar 3, 2020",0.777
"Mar 3, 2020",0.735
"Mar 3, 2020",0.748
"Mar 8, 2020",0.687
"Mar 8, 2020",0.784
"Mar 8, 2020",0.744
"Mar 8, 2020",0.773
"Mar 13, 2020",0.747
"Mar 13, 2020",0.771
"Mar 13, 2020",0.769
"Mar 13, 2020",0.737
"Mar 18, 2020",0.614
"Mar 18, 2020",0.762
"Mar 18, 2020",0.732
"Mar 18, 2020",0.719
"Mar 23, 2020",0.577
"Mar 23, 2020",0.719
"Mar 23, 2020",0.714
"Mar 23, 2020",0.656
"Mar 28, 2020",0.538
"Mar 28, 2020",0.705
"Mar 28, 2020",0.706
"Mar 28, 2020",0.651
"Apr 2, 2020",0.538
"Apr 2, 2020",0.632
"Apr 2, 2020",0.626
"Apr 2, 2020",0.537
"Apr 12, 2020",0.328
"Apr 22, 2020",0.123
"Apr 22, 2020",0.232
"Apr 22, 2020",0.213
"Apr 22, 2020",0.177
"Apr 27, 2020",0.098
"Apr 27, 2020",0.2
"Apr 27, 2020",0.172
"Apr 27, 2020",0.165
"May 2, 2020",0.126
"May 2, 2020",0.114
"May 7, 2020",0.09
"May 7, 2020",0.185
"May 7, 2020",0.162
"May 7, 2020",0.139
"May 12, 2020",0.082
"May 12, 2020",0.171
"May 12, 2020",0.147
"May 12, 2020",0.114
"May 22, 2020",0.093
"May 22, 2020",0.165
"May 22, 2020",0.127
"May 22, 2020",0.112
"May 27, 2020",0.094
"May 27, 2020",0.17
"May 27, 2020",0.142
"May 27, 2020",0.122
"Jun 1, 2020",0.101
"Jun 1, 2020",0.144
"Jun 1, 2020",0.138
"Jun 1, 2020",0.106
"Jun 6, 2020",0.159
"Jun 6, 2020",0.158
"Jun 6, 2020",0.112
"Jun 11, 2020",0.16
"Jun 11, 2020",0.193
"Jun 11, 2020",0.151
"Jun 11, 2020",0.117
"Jun 16, 2020",0.158
"Jun 16, 2020",0.194
"Jun 16, 2020",0.171
"Jun 16, 2020",0.152
"Jun 21, 2020",0.259
"Jun 21, 2020",0.279
"Jun 21, 2020",0.229
"Jun 21, 2020",0.201
"Jul 1, 2020",0.195
"Jul 1, 2020",0.167
"Jul 6, 2020",0.211
"Jul 6, 2020",0.226
"Jul 11, 2020",0.486
"Jul 11, 2020",0.278
"Jul 11, 2020",0.27
"Jul 16, 2020",0.381
"Jul 16, 2020",0.254
"Jul 16, 2020",0.284
"Jul 31, 2020",0.049
"Jul 31, 2020",0.189
"Jul 31, 2020",0.437
"Aug 5, 2020",0.398
"Aug 5, 2020",0.612
"Aug 5, 2020",0.509
"Aug 15, 2020",0.013
"Aug 15, 2020",0.543
"Aug 15, 2020",0.459
"Aug 25, 2020",0.099
"Aug 25, 2020",0.282
"Aug 30, 2020",0.553
"Sep 9, 2020",0.802
"Sep 9, 2020",0.75
"Sep 9, 2020",0.761
"Sep 9, 2020",0.639
"Sep 14, 2020",0.696
"Sep 14, 2020",0.741
"Sep 14, 2020",0.744
"Sep 14, 2020",0.602
"Sep 19, 2020",0.761
"Sep 19, 2020",0.737
"Sep 19, 2020",0.795
"Sep 19, 2020",0.581
"Sep 24, 2020",0.589
"Sep 24, 2020",0.655
"Sep 24, 2020",0.733
"Sep 24, 2020",0.552
"Sep 29, 2020",0.719
"Sep 29, 2020",0.701
"Sep 29, 2020",0.688
"Sep 29, 2020",0.523
"Oct 4, 2020",0.465
"Oct 4, 2020",0.598
"Oct 4, 2020",0.636
"Oct 4, 2020",0.483
"Oct 9, 2020",0.714
"Oct 9, 2020",0.636
"Oct 9, 2020",0.592
"Oct 9, 2020",0.467
"Oct 14, 2020",0.338
"Oct 14, 2020",0.431
"Oct 14, 2020",0.404
"Oct 14, 2020",0.352
"Oct 19, 2020",0.622
"Oct 19, 2020",0.593
"Oct 19, 2020",0.559
"Oct 19, 2020",0.445
"Oct 24, 2020",0.442
"Oct 24, 2020",0.415
"Oct 24, 2020",0.364
"Oct 24, 2020",0.309
"Nov 3, 2020",0.435
"Nov 3, 2020",0.321
"Nov 3, 2020",0.26
"Nov 3, 2020",0.218
"Nov 8, 2020",0.429
"Nov 8, 2020",0.302
"Nov 8, 2020",0.165
"Nov 13, 2020",0.044
"Nov 23, 2020",0.158
"Nov 28, 2020",0.48
"Nov 28, 2020",0.314
"Nov 28, 2020",0.299
"Nov 28, 2020",0.219
"Dec 3, 2020",0.149
"Dec 3, 2020",0.25
"Dec 3, 2020",0.235
"Dec 3, 2020",0.2
"Dec 8, 2020",0.125
"Dec 8, 2020",0.287
"Dec 8, 2020",0.278
"Dec 8, 2020",0.261
"Dec 18, 2020",0.156
"Dec 18, 2020",0.45
"Dec 18, 2020",0.454
"Dec 18, 2020",0.409
"Dec 23, 2020",0.126
"Dec 23, 2020",0.424
"Dec 23, 2020",0.455
"Dec 23, 2020",0.439
"Dec 28, 2020",0.156
"Dec 28, 2020",0.458
"Dec 28, 2020",0.471
"Dec 28, 2020",0.475
"Jan 22, 2021",0.626
"Jan 22, 2021",0.664
"Jan 22, 2021",0.662
"Jan 27, 2021",0.41
"Jan 27, 2021",0.608
"Jan 27, 2021",0.648
"Jan 27, 2021",0.671
"Feb 1, 2021",0.408
"Feb 1, 2021",0.629
"Feb 1, 2021",0.668
"Feb 1, 2021",0.67
"Feb 6, 2021",0.454
"Feb 6, 2021",0.668
"Feb 6, 2021",0.683
"Feb 6, 2021",0.699
"Feb 11, 2021",0.45
"Feb 11, 2021",0.516
"Feb 11, 2021",0.436
"Feb 16, 2021",0.7
"Feb 16, 2021",0.627
"Feb 21, 2021",0.388
"Feb 21, 2021",0.649
"Feb 21, 2021",0.675
"Feb 21, 2021",0.678
"Feb 26, 2021",0.541
"Feb 26, 2021",0.699
"Feb 26, 2021",0.697
"Feb 26, 2021",0.713
"Mar 3, 2021",0.532
"Mar 3, 2021",0.709
"Mar 3, 2021",0.721
"Mar 3, 2021",0.721
"Mar 8, 2021",0.545
"Mar 8, 2021",0.647
"Mar 8, 2021",0.678
"Mar 8, 2021",0.673
"Mar 13, 2021",0.579
"Mar 23, 2021",0.243
"Mar 23, 2021",0.366
"Mar 23, 2021",0.378
"Mar 28, 2021",0.25
"Mar 28, 2021",0.333
"Mar 28, 2021",0.368
"Mar 28, 2021",0.335
"Apr 2, 2021",0.201
"Apr 2, 2021",0.318
"Apr 2, 2021",0.334
"Apr 2, 2021",0.271
"Apr 7, 2021",0.188
"Apr 7, 2021",0.244
"Apr 7, 2021",0.236
"Apr 7, 2021",0.195
"Apr 12, 2021",0.15
"Apr 12, 2021",0.19
"Apr 12, 2021",0.195
"Apr 12, 2021",0.149
"Apr 17, 2021",0.152
"Apr 17, 2021",0.209
"Apr 17, 2021",0.193
"Apr 17, 2021",0.137
"Apr 22, 2021",0.143
"Apr 22, 2021",0.116
"Apr 27, 2021",0.096
"Apr 27, 2021",0.156
"Apr 27, 2021",0.144
"Apr 27, 2021",0.118
"May 2, 2021",0.066
"May 2, 2021",0.087
"May 7, 2021",0.076
"May 7, 2021",0.132
"May 7, 2021",0.12
"May 7, 2021",0.084
"May 17, 2021",0.09
"May 17, 2021",0.148
"May 17, 2021",0.127
"May 17, 2021",0.1
"May 22, 2021",0.105
"May 22, 2021",0.158
"May 22, 2021",0.14
"May 22, 2021",0.119
"May 27, 2021",0.094
"May 27, 2021",0.172
"May 27, 2021",0.124
"May 27, 2021",0.118
"Jun 6, 2021",0.072
"Jun 6, 2021",0.147
"Jun 6, 2021",0.106
"Jun 6, 2021",0.104
"Jun 11, 2021",0.092
"Jun 11, 2021",0.117
"Jun 11, 2021",0.098
"Jun 11, 2021",0.108
"Jun 16, 2021",0.128
"Jun 21, 2021",0.163
"Jun 26, 2021",0.166
"Jun 26, 2021",0.149
"Jul 1, 2021",0.146
"Jul 1, 2021",0.227
"Jul 1, 2021",0.203
"Jul 1, 2021",0.169
"Jul 6, 2021",0.162
"Jul 6, 2021",0.334
"Jul 6, 2021",0.202
"Jul 6, 2021",0.202
"Jul 11, 2021",0.148
"Jul 11, 2021",0.315
"Jul 11, 2021",0.247
"Jul 11, 2021",0.213
"Jul 16, 2021",0.207
"Jul 16, 2021",0.39
"Jul 16, 2021",0.317
"Jul 16, 2021",0.246
"Jul 21, 2021",0.219
"Jul 21, 2021",0.453
"Jul 21, 2021",0.38
"Jul 21, 2021",0.309
"Aug 5, 2021",0.485
"Aug 5, 2021",0.559
"Aug 5, 2021",0.471
"Aug 10, 2021",0.367
"Aug 10, 2021",0.669
"Aug 10, 2021",0.625
"Aug 10, 2021",0.511
"Aug 15, 2021",0.299
"Aug 15, 2021",0.652
"Aug 15, 2021",0.61
"Aug 15, 2021",0.522
"Aug 25, 2021",0.307
"Aug 25, 2021",0.675
"Aug 25, 2021",0.683
"Aug 25, 2021",0.594
"Aug 30, 2021",0.312
"Aug 30, 2021",0.544
"Aug 30, 2021",0.511
"Aug 30, 2021",0.547
"Sep 14, 2021",0.409
"Sep 19, 2021",0.302
"Sep 19, 2021",0.601
"Sep 19, 2021",0.523
"Sep 24, 2021",0.524
"Sep 24, 2021",0.345
"Sep 29, 2021",0.39
"Sep 29, 2021",0.464
"Sep 29, 2021",0.355
"Sep 29, 2021",0.418
"Oct 4, 2021",0.447
"Oct 4, 2021",0.597
"Oct 4, 2021",0.624
"Oct 4, 2021",0.5
"Oct 9, 2021",0.393
"Oct 9, 2021",0.607
"Oct 9, 2021",0.652
"Oct 9, 2021",0.518
"Oct 14, 2021",0.448
"Oct 14, 2021",0.59
"Oct 14, 2021",0.604
"Oct 14, 2021",0.482
"Oct 19, 2021",0.195
"Oct 19, 2021",0.346
"Oct 19, 2021",0.204
"Oct 19, 2021",0.318
"Oct 24, 2021",0.489
"Oct 24, 2021",0.377
"Oct 29, 2021",0.381
"Oct 29, 2021",0.445
"Oct 29, 2021",0.365
"Oct 29, 2021",0.309
"Nov 3, 2021",0.052
"Nov 8, 2021",0.149
"Nov 8, 2021",0.338
"Nov 8, 2021",0.3
"Nov 8, 2021",0.227
"Nov 13, 2021",0.15
"Nov 13, 2021",0.307
"Nov 13, 2021",0.254
"Nov 13, 2021",0.201
"Nov 18, 2021",0.239
"Nov 18, 2021",0.282
"Nov 18, 2021",0.25
"Nov 18, 2021",0.172
"Nov 23, 2021",0.24
"Nov 23, 2021",0.317
"Nov 23, 2021",0.253
"Nov 23, 2021",0.174
"Nov 28, 2021",0.216
"Nov 28, 2021",0.253
"Nov 28, 2021",0.217
"Nov 28, 2021",0.169
"Dec 3, 2021",0.249
"Dec 3, 2021",0.281
"Dec 3, 2021",0.231
"Dec 3, 2021",0.204
"Dec 8, 2021",0.461
"Dec 8, 2021",0.4
"Dec 8, 2021",0.394
"Dec 8, 2021",0.325
"Dec 13, 2021",0.566
"Dec 13, 2021",0.45
"Dec 13, 2021",0.383
"Dec 13, 2021",0.365
"Dec 18, 2021",0.516
"Dec 18, 2021",0.479
"Dec 18, 2021",0.464
"Dec 18, 2021",0.449
"Dec 23, 2021",0.387
"Dec 23, 2021",0.415
"Dec 23, 2021",0.406
"Dec 23, 2021",0.419
"Dec 28, 2021",0.545
"Dec 28, 2021",0.503
"Dec 28, 2021",0.454
"Dec 28, 2021",0.546
"Jan 2, 2022",0.472
"Jan 27, 2022",0.622
"Jan 27, 2022",0.694
"Jan 27, 2022",0.764
"Jan 27, 2022",0.721
"Feb 1, 2022",0.062
"Feb 6, 2022",0.269
"Feb 6, 2022",0.316
"Feb 11, 2022",0.598
"Feb 11, 2022",0.685
"Feb 11, 2022",0.768
"Feb 11, 2022",0.732
"Feb 16, 2022",0.581
"Feb 16, 2022",0.716
"Feb 16, 2022",0.758
"Feb 16, 2022",0.732
"Feb 21, 2022",0.592
"Feb 21, 2022",0.703
"Feb 21, 2022",0.759
"Feb 21, 2022",0.738
"Feb 26, 2022",0.668
"Feb 26, 2022",0.771
"Feb 26, 2022",0.763
"Mar 3, 2022",0.086
"Mar 3, 2022",0.212
"Mar 8, 2022",0.597
"Mar 8, 2022",0.722
"Mar 8, 2022",0.729
"Mar 8, 2022",0.721
"Mar 13, 2022",0.477
"Mar 13, 2022",0.67
"Mar 13, 2022",0.718
"Mar 13, 2022",0.703
"Mar 13, 2022",0.713
"Mar 13, 2022",0.611
"Mar 18, 2022",0.507
"Mar 18, 2022",0.58
"Mar 18, 2022",0.559
"Mar 18, 2022",0.601
"Mar 23, 2022",0.435
"Mar 23, 2022",0.557
"Mar 23, 2022",0.534
"Mar 28, 2022",0.325
"Mar 28, 2022",0.413
"Mar 28, 2022",0.402
"Mar 28, 2022",0.361
"Apr 2, 2022",0.265
"Apr 2, 2022",0.31
"Apr 2, 2022",0.318
"Apr 2, 2022",0.276
"Apr 7, 2022",0.255
"Apr 7, 2022",0.29
"Apr 7, 2022",0.244
"Apr 7, 2022",0.218
"Apr 17, 2022",0.206
"Apr 17, 2022",0.193
"Apr 17, 2022",0.167
"Apr 22, 2022",0.225
"Apr 22, 2022",0.244
"Apr 22, 2022",0.16
"Apr 22, 2022",0.159
"Apr 27, 2022",0.284
"Apr 27, 2022",0.211
"Apr 27, 2022",0.188
"Apr 27, 2022",0.173
"May 2, 2022",0.19
"May 2, 2022",0.189
"May 2, 2022",0.15
"May 2, 2022",0.133
"May 7, 2022",0.18
"May 7, 2022",0.163
"May 7, 2022",0.144
"May 7, 2022",0.124
"May 12, 2022",0.209
"May 12, 2022",0.173
"May 12, 2022",0.156
"May 12, 2022",0.137
"May 17, 2022",0.157
"May 17, 2022",0.096
"May 22, 2022",0.236
"May 22, 2022",0.19
"May 22, 2022",0.164
"May 22, 2022",0.131
"May 27, 2022",0.226
"May 27, 2022",0.19
"May 27, 2022",0.168
"May 27, 2022",0.112
"Jun 1, 2022",0.096
"Jun 1, 2022",0.181
"Jun 1, 2022",0.188
"Jun 1, 2022",0.134
"Jun 6, 2022",0.211
"Jun 6, 2022",0.196
"Jun 6, 2022",0.209
"Jun 6, 2022",0.144
"Jun 11, 2022",0.137
"Jun 11, 2022",0.204
"Jun 11, 2022",0.213
"Jun 11, 2022",0.132
"Jun 16, 2022",0.035
"Jun 16, 2022",0.161
"Jun 16, 2022",0.091
"Jun 26, 2022",0.253
"Jun 26, 2022",0.419
"Jun 26, 2022",0.261
"Jun 26, 2022",0.21
"Jul 11, 2022",0.345
"Jul 11, 2022",0.339
"Jul 16, 2022",0.721
"Jul 16, 2022",0.692
"Aug 10, 2022",0.499
"Aug 10, 2022",0.558
"Aug 10, 2022",0.652
"Aug 10, 2022",0.575
"Aug 30, 2022",0.38
"Aug 30, 2022",0.43
"Aug 30, 2022",0.699
"Aug 30, 2022",0.542
"Sep 4, 2022",0.48
"Sep 4, 2022",0.577
"Sep 4, 2022",0.721
"Sep 4, 2022",0.524
"Sep 9, 2022",0.528
"Sep 9, 2022",0.536
"Sep 9, 2022",0.743
"Sep 9, 2022",0.501
"Sep 19, 2022",-0.045
"Sep 19, 2022",0.187
"Sep 19, 2022",0.498
"Sep 19, 2022",0.351
"Sep 29, 2022",0.269
"Sep 29, 2022",0.5
"Sep 29, 2022",0.758
"Sep 29, 2022",0.441
"Oct 4, 2022",0.228
"Oct 4, 2022",0.414
"Oct 4, 2022",0.708
"Oct 4, 2022",0.427
"Oct 14, 2022",0.212
"Oct 14, 2022",0.385
"Oct 14, 2022",0.687
"Oct 14, 2022",0.439
"Oct 19, 2022",0.187
"Oct 19, 2022",0.47
"Oct 19, 2022",0.651
"Oct 19, 2022",0.376
"Oct 24, 2022",0.206
"Oct 24, 2022",0.414
"Oct 24, 2022",0.643
"Oct 24, 2022",0.361
"Oct 29, 2022",0.206
"Oct 29, 2022",0.493
"Oct 29, 2022",0.554
"Oct 29, 2022",0.371
"Nov 3, 2022",0.281
"Nov 3, 2022",0.195
"Nov 3, 2022",0.153
"Nov 13, 2022",0.131
"Nov 13, 2022",0.45
"Nov 13, 2022",0.241
"Nov 13, 2022",0.285
"Nov 18, 2022",0.164
"Nov 18, 2022",0.413
"Nov 18, 2022",0.193
"Nov 18, 2022",0.246
"Nov 23, 2022",0.178
"Nov 23, 2022",0.425
"Nov 23, 2022",0.213
"Nov 23, 2022",0.267
"Nov 28, 2022",0.166
"Nov 28, 2022",0.436
"Nov 28, 2022",0.202
"Nov 28, 2022",0.292
"Dec 3, 2022",0.183
"Dec 3, 2022",0.411
"Dec 3, 2022",0.318
"Dec 3, 2022",0.384
"Dec 8, 2022",0.181
"Dec 8, 2022",0.536
"Dec 8, 2022",0.323
"Dec 8, 2022",0.412
