system:time_start,ndvi
"Mar 5, 2020",0.719
"Mar 5, 2020",0.634
"Mar 10, 2020",0.529
"Mar 10, 2020",0.839
"Mar 10, 2020",0.639
"Mar 15, 2020",0.462
"Mar 15, 2020",0.449
"Mar 25, 2020",0.471
"Mar 25, 2020",0.562
"Mar 25, 2020",0.49
"Mar 30, 2020",0.39
"Mar 30, 2020",0.335
"Mar 30, 2020",0.297
"Apr 4, 2020",0.306
"Apr 4, 2020",0.202
"Apr 4, 2020",0.187
"Apr 9, 2020",0.168
"Apr 19, 2020",0.22
"Apr 19, 2020",0.123
"Apr 19, 2020",0.127
"Apr 24, 2020",0.208
"Apr 24, 2020",0.111
"Apr 24, 2020",0.122
"Apr 29, 2020",0.195
"Apr 29, 2020",0.105
"Apr 29, 2020",0.115
"May 4, 2020",0.111
"May 9, 2020",0.209
"May 9, 2020",0.098
"May 9, 2020",0.109
"May 14, 2020",0.215
"May 14, 2020",0.09
"May 14, 2020",0.125
"May 24, 2020",0.231
"May 24, 2020",0.082
"May 24, 2020",0.186
"May 29, 2020",0.074
"Jun 3, 2020",0.34
"Jun 3, 2020",0.085
"Jun 3, 2020",0.358
"Jun 8, 2020",0.356
"Jun 8, 2020",0.098
"Jun 8, 2020",0.352
"Jun 13, 2020",0.275
"Jun 13, 2020",0.258
"Jun 18, 2020",0.394
"Jun 18, 2020",0.093
"Jun 18, 2020",0.34
"Jun 23, 2020",0.099
"Jun 28, 2020",0.102
"Jul 3, 2020",0.324
"Jul 3, 2020",0.117
"Jul 3, 2020",0.318
"Jul 13, 2020",0.416
"Jul 13, 2020",0.31
"Jul 13, 2020",0.38
"Aug 2, 2020",0.485
"Aug 2, 2020",0.639
"Aug 2, 2020",0.584
"Aug 17, 2020",0.5
"Sep 1, 2020",0.73
"Sep 6, 2020",0.099
"Sep 6, 2020",0.458
"Sep 11, 2020",0.611
"Sep 11, 2020",0.709
"Sep 11, 2020",0.721
"Sep 16, 2020",0.521
"Sep 16, 2020",0.556
"Sep 16, 2020",0.434
"Sep 21, 2020",0.43
"Sep 21, 2020",0.445
"Sep 21, 2020",0.537
"Sep 26, 2020",0.293
"Sep 26, 2020",0.549
"Oct 1, 2020",0.417
"Oct 1, 2020",0.296
"Oct 1, 2020",0.504
"Oct 6, 2020",0.387
"Oct 6, 2020",0.148
"Oct 6, 2020",0.427
"Oct 11, 2020",0.322
"Oct 11, 2020",0.338
"Oct 16, 2020",0.272
"Oct 16, 2020",0.137
"Oct 16, 2020",0.25
"Oct 21, 2020",0.27
"Oct 21, 2020",0.146
"Oct 21, 2020",0.202
"Oct 26, 2020",0.215
"Oct 26, 2020",0.133
"Oct 26, 2020",0.169
"Oct 31, 2020",0.209
"Oct 31, 2020",0.129
"Oct 31, 2020",0.119
"Nov 5, 2020",0.114
"Nov 5, 2020",0.093
"Nov 10, 2020",0.129
"Nov 10, 2020",0.07
"Nov 10, 2020",0.081
"Nov 15, 2020",0.1
"Nov 15, 2020",0.075
"Nov 20, 2020",0.264
"Nov 20, 2020",0.126
"Nov 20, 2020",0.255
"Nov 30, 2020",0.301
"Nov 30, 2020",0.15
"Nov 30, 2020",0.407
"Dec 5, 2020",0.306
"Dec 5, 2020",0.203
"Dec 5, 2020",0.443
"Dec 10, 2020",0.345
"Dec 10, 2020",0.273
"Dec 10, 2020",0.491
"Dec 15, 2020",0.29
"Dec 20, 2020",0.474
"Dec 20, 2020",0.768
"Dec 25, 2020",0.514
"Dec 25, 2020",0.577
"Dec 25, 2020",0.722
"Dec 30, 2020",0.607
"Jan 14, 2021",-0.021
"Jan 19, 2021",0.408
"Jan 29, 2021",0.844
"Jan 29, 2021",0.712
"Feb 3, 2021",0.27
"Feb 3, 2021",0.555
"Feb 8, 2021",0.608
"Feb 8, 2021",0.891
"Feb 8, 2021",0.74
"Feb 18, 2021",0.481
"Feb 18, 2021",0.738
"Feb 18, 2021",0.747
"Feb 23, 2021",0.568
"Feb 23, 2021",0.899
"Feb 23, 2021",0.738
"Feb 28, 2021",0.563
"Feb 28, 2021",0.81
"Feb 28, 2021",0.695
"Mar 5, 2021",0.575
"Mar 5, 2021",0.911
"Mar 5, 2021",0.711
"Mar 10, 2021",0.291
"Mar 10, 2021",0.451
"Mar 10, 2021",0.744
"Mar 10, 2021",0.547
"Mar 15, 2021",0.379
"Mar 15, 2021",0.361
"Mar 20, 2021",0.355
"Mar 20, 2021",0.691
"Mar 20, 2021",0.28
"Mar 25, 2021",0.23
"Mar 30, 2021",0.265
"Mar 30, 2021",0.242
"Mar 30, 2021",0.174
"Apr 4, 2021",0.225
"Apr 4, 2021",0.204
"Apr 4, 2021",0.165
"Apr 9, 2021",0.218
"Apr 9, 2021",0.162
"Apr 9, 2021",0.156
"Apr 14, 2021",0.18
"Apr 14, 2021",0.148
"Apr 14, 2021",0.128
"Apr 19, 2021",0.178
"Apr 19, 2021",0.133
"Apr 19, 2021",0.119
"Apr 24, 2021",0.196
"Apr 24, 2021",0.134
"Apr 24, 2021",0.125
"Apr 29, 2021",0.152
"Apr 29, 2021",0.114
"Apr 29, 2021",0.105
"May 4, 2021",0.163
"May 4, 2021",0.105
"May 4, 2021",0.113
"May 9, 2021",0.165
"May 9, 2021",0.114
"May 9, 2021",0.097
"May 14, 2021",0.174
"May 14, 2021",0.093
"May 14, 2021",0.098
"May 24, 2021",0.263
"May 24, 2021",0.132
"May 24, 2021",0.158
"May 29, 2021",0.233
"May 29, 2021",0.091
"May 29, 2021",0.132
"Jun 3, 2021",0.288
"Jun 3, 2021",0.095
"Jun 3, 2021",0.157
"Jun 8, 2021",0.253
"Jun 8, 2021",0.098
"Jun 8, 2021",0.157
"Jun 13, 2021",0.125
"Jun 18, 2021",0.229
"Jun 23, 2021",0.37
"Jun 23, 2021",0.204
"Jun 28, 2021",0.295
"Jun 28, 2021",0.296
"Jun 28, 2021",0.262
"Jul 8, 2021",0.282
"Aug 12, 2021",0.618
"Aug 12, 2021",0.546
"Aug 17, 2021",0.61
"Aug 17, 2021",0.627
"Aug 17, 2021",0.585
"Aug 27, 2021",0.555
"Oct 1, 2021",0.536
"Oct 6, 2021",0.486
"Oct 6, 2021",0.417
"Oct 6, 2021",0.43
"Oct 11, 2021",0.496
"Oct 11, 2021",0.463
"Oct 11, 2021",0.429
"Oct 16, 2021",0.352
"Oct 16, 2021",0.124
"Oct 16, 2021",0.277
"Oct 21, 2021",0.435
"Oct 21, 2021",0.193
"Oct 21, 2021",0.293
"Oct 26, 2021",0.404
"Oct 26, 2021",0.143
"Oct 26, 2021",0.283
"Oct 31, 2021",0.35
"Oct 31, 2021",0.125
"Oct 31, 2021",0.279
"Nov 10, 2021",0.23
"Nov 10, 2021",0.085
"Nov 15, 2021",0.241
"Nov 15, 2021",0.153
"Nov 15, 2021",0.197
"Nov 20, 2021",0.131
"Nov 25, 2021",0.304
"Nov 25, 2021",0.479
"Nov 25, 2021",0.34
"Dec 10, 2021",0.408
"Dec 10, 2021",0.653
"Dec 10, 2021",0.522
"Dec 15, 2021",0.316
"Dec 15, 2021",0.555
"Dec 20, 2021",0.528
"Dec 20, 2021",0.848
"Dec 20, 2021",0.674
"Dec 25, 2021",0.398
"Dec 25, 2021",0.576
"Dec 25, 2021",0.533
"Dec 30, 2021",0.311
"Jan 29, 2022",0.663
"Jan 29, 2022",0.827
"Jan 29, 2022",0.774
"Feb 8, 2022",0.636
"Feb 8, 2022",0.682
"Feb 8, 2022",0.773
"Feb 13, 2022",0.662
"Feb 13, 2022",0.825
"Feb 13, 2022",0.77
"Feb 18, 2022",0.616
"Feb 18, 2022",0.753
"Feb 18, 2022",0.695
"Feb 23, 2022",0.424
"Feb 28, 2022",0.641
"Feb 28, 2022",0.752
"Feb 28, 2022",0.672
"Mar 5, 2022",0.645
"Mar 5, 2022",0.701
"Mar 5, 2022",0.62
"Mar 10, 2022",0.516
"Mar 10, 2022",0.556
"Mar 10, 2022",0.601
"Mar 15, 2022",0.581
"Mar 15, 2022",0.259
"Mar 15, 2022",0.525
"Mar 20, 2022",0.472
"Mar 20, 2022",0.186
"Mar 20, 2022",0.391
"Mar 25, 2022",0.376
"Mar 25, 2022",0.192
"Mar 25, 2022",0.302
"Mar 30, 2022",0.315
"Mar 30, 2022",0.172
"Mar 30, 2022",0.274
"Apr 4, 2022",0.304
"Apr 4, 2022",0.164
"Apr 4, 2022",0.205
"Apr 9, 2022",0.293
"Apr 9, 2022",0.15
"Apr 9, 2022",0.194
"Apr 14, 2022",0.245
"Apr 14, 2022",0.149
"Apr 14, 2022",0.147
"Apr 19, 2022",0.262
"Apr 19, 2022",0.137
"Apr 19, 2022",0.141
"Apr 24, 2022",0.215
"Apr 24, 2022",0.144
"Apr 24, 2022",0.137
"Apr 29, 2022",0.225
"Apr 29, 2022",0.138
"Apr 29, 2022",0.128
"May 4, 2022",0.216
"May 4, 2022",0.177
"May 4, 2022",0.127
"May 9, 2022",0.258
"May 9, 2022",0.137
"May 9, 2022",0.154
"May 14, 2022",0.212
"May 14, 2022",0.134
"May 14, 2022",0.159
"May 19, 2022",0.178
"May 19, 2022",0.12
"May 19, 2022",0.158
"May 24, 2022",0.142
"May 24, 2022",0.165
"May 29, 2022",0.253
"May 29, 2022",0.122
"May 29, 2022",0.135
"Jun 3, 2022",0.287
"Jun 3, 2022",0.23
"Jun 8, 2022",0.25
"Jun 8, 2022",0.16
"Jun 8, 2022",0.15
"Jun 23, 2022",0.431
"Jun 23, 2022",0.52
"Jun 23, 2022",0.376
"Jul 8, 2022",0.377
"Jul 8, 2022",0.631
"Jul 18, 2022",0.712
"Jul 18, 2022",0.71
"Aug 27, 2022",0.59
"Aug 27, 2022",0.779
"Aug 27, 2022",0.806
"Sep 1, 2022",0.752
"Sep 1, 2022",0.799
"Sep 6, 2022",0.491
"Sep 6, 2022",0.662
"Sep 6, 2022",0.721
"Sep 26, 2022",0.438
"Oct 1, 2022",0.553
"Oct 1, 2022",0.531
"Oct 1, 2022",0.643
"Oct 16, 2022",0.469
"Oct 16, 2022",0.425
"Oct 16, 2022",0.347
"Oct 21, 2022",0.468
"Oct 21, 2022",0.515
"Oct 21, 2022",0.308
"Oct 26, 2022",0.438
"Oct 26, 2022",0.507
"Oct 26, 2022",0.226
"Oct 31, 2022",0.321
"Oct 31, 2022",0.379
"Oct 31, 2022",0.202
"Nov 5, 2022",0.337
"Nov 5, 2022",0.241
"Nov 5, 2022",0.164
"Nov 10, 2022",0.271
"Nov 10, 2022",0.122
"Nov 10, 2022",0.189
"Nov 15, 2022",0.328
"Nov 15, 2022",0.132
"Nov 15, 2022",0.291
"Nov 20, 2022",0.402
"Nov 20, 2022",0.136
"Nov 20, 2022",0.413
"Nov 25, 2022",0.431
"Nov 25, 2022",0.208
"Nov 25, 2022",0.504
"Nov 30, 2022",0.452
"Nov 30, 2022",0.303
"Dec 5, 2022",0.515
"Dec 5, 2022",0.421
"Dec 5, 2022",0.686
