system:time_start,ndvi
"Dec 11, 2019",0.684
"Dec 11, 2019",0.494
"Dec 11, 2019",0.639
"Dec 16, 2019",0.757
"Dec 21, 2019",0.746
"Dec 26, 2019",0.41
"Dec 31, 2019",0.709
"Dec 31, 2019",0.61
"Dec 31, 2019",0.278
"Jan 5, 2020",0.751
"Jan 5, 2020",0.622
"Jan 5, 2020",0.668
"Jan 10, 2020",0.773
"Jan 10, 2020",0.588
"Jan 10, 2020",0.673
"Jan 10, 2020",0.672
"Jan 20, 2020",0.277
"Jan 25, 2020",0.208
"Jan 30, 2020",0.685
"Jan 30, 2020",0.56
"Jan 30, 2020",0.588
"Jan 30, 2020",0.593
"Feb 4, 2020",0.365
"Feb 9, 2020",0.641
"Feb 9, 2020",0.527
"Feb 9, 2020",0.555
"Feb 9, 2020",0.622
"Feb 14, 2020",0.692
"Feb 14, 2020",0.565
"Feb 14, 2020",0.604
"Feb 14, 2020",0.583
"Feb 24, 2020",0.647
"Feb 24, 2020",0.551
"Feb 24, 2020",0.533
"Feb 24, 2020",0.569
"Mar 10, 2020",0.689
"Mar 10, 2020",0.581
"Mar 10, 2020",0.583
"Mar 10, 2020",0.582
"Mar 15, 2020",0.67
"Mar 15, 2020",0.551
"Mar 15, 2020",0.589
"Mar 15, 2020",0.623
"Mar 20, 2020",0.594
"Mar 20, 2020",0.55
"Mar 20, 2020",0.503
"Mar 25, 2020",0.197
"Apr 4, 2020",0.681
"Apr 4, 2020",0.562
"Apr 4, 2020",0.574
"Apr 4, 2020",0.55
"Apr 14, 2020",0.482
"Apr 14, 2020",0.275
"Apr 19, 2020",0.56
"Apr 19, 2020",0.461
"Apr 24, 2020",0.627
"Apr 24, 2020",0.466
"Apr 24, 2020",0.55
"Apr 24, 2020",0.428
"Apr 29, 2020",0.596
"Apr 29, 2020",0.445
"Apr 29, 2020",0.559
"Apr 29, 2020",0.414
"May 4, 2020",0.436
"May 9, 2020",0.384
"May 9, 2020",0.241
"May 9, 2020",0.331
"May 14, 2020",0.187
"May 14, 2020",0.189
"May 14, 2020",0.111
"May 24, 2020",0.607
"May 24, 2020",0.387
"May 24, 2020",0.546
"May 24, 2020",0.386
"Jun 3, 2020",0.594
"Jun 3, 2020",0.385
"Jun 8, 2020",0.662
"Jun 8, 2020",0.445
"Jun 8, 2020",0.583
"Jun 8, 2020",0.431
"Jun 13, 2020",0.242
"Jun 13, 2020",0.301
"Jun 13, 2020",0.193
"Jun 13, 2020",0.252
"Jun 18, 2020",0.363
"Jun 18, 2020",0.276
"Jun 18, 2020",0.349
"Jun 18, 2020",0.271
"Jun 23, 2020",0.241
"Jun 28, 2020",0.461
"Jun 28, 2020",0.405
"Jun 28, 2020",0.428
"Jun 28, 2020",0.366
"Jul 3, 2020",0.243
"Jul 3, 2020",0.217
"Jul 13, 2020",0.525
"Jul 13, 2020",0.479
"Jul 13, 2020",0.513
"Jul 13, 2020",0.497
"Jul 23, 2020",0.516
"Jul 23, 2020",0.42
"Jul 23, 2020",0.464
"Aug 2, 2020",0.473
"Aug 2, 2020",0.431
"Aug 7, 2020",0.662
"Aug 22, 2020",0.082
"Sep 11, 2020",0.4
"Sep 11, 2020",0.608
"Sep 11, 2020",0.378
"Sep 11, 2020",0.542
"Sep 16, 2020",0.532
"Sep 16, 2020",0.525
"Sep 16, 2020",0.467
"Sep 21, 2020",0.84
"Sep 21, 2020",0.694
"Sep 21, 2020",0.809
"Sep 21, 2020",0.728
"Sep 26, 2020",0.697
"Oct 1, 2020",0.809
"Oct 1, 2020",0.685
"Oct 1, 2020",0.794
"Oct 1, 2020",0.741
"Oct 6, 2020",0.794
"Oct 6, 2020",0.669
"Oct 6, 2020",0.781
"Oct 6, 2020",0.718
"Oct 11, 2020",0.765
"Oct 11, 2020",0.589
"Oct 11, 2020",0.718
"Oct 11, 2020",0.652
"Oct 16, 2020",0.716
"Oct 16, 2020",0.528
"Oct 16, 2020",0.677
"Oct 16, 2020",0.551
"Oct 21, 2020",0.821
"Oct 21, 2020",0.559
"Oct 21, 2020",0.726
"Oct 21, 2020",0.536
"Oct 26, 2020",0.688
"Oct 26, 2020",0.527
"Oct 26, 2020",0.671
"Oct 26, 2020",0.502
"Oct 31, 2020",0.7
"Oct 31, 2020",0.527
"Oct 31, 2020",0.676
"Oct 31, 2020",0.511
"Nov 5, 2020",0.63
"Nov 5, 2020",0.497
"Nov 5, 2020",0.663
"Nov 5, 2020",0.484
"Nov 10, 2020",0.681
"Nov 10, 2020",0.642
"Nov 10, 2020",0.456
"Nov 15, 2020",0.186
"Nov 20, 2020",0.778
"Nov 20, 2020",0.512
"Nov 20, 2020",0.707
"Nov 20, 2020",0.493
"Nov 30, 2020",0.683
"Nov 30, 2020",0.439
"Nov 30, 2020",0.604
"Nov 30, 2020",0.45
"Dec 5, 2020",0.615
"Dec 5, 2020",0.352
"Dec 5, 2020",0.594
"Dec 5, 2020",0.46
"Dec 10, 2020",0.719
"Dec 10, 2020",0.509
"Dec 10, 2020",0.618
"Dec 10, 2020",0.503
"Dec 15, 2020",0.696
"Dec 15, 2020",0.45
"Dec 15, 2020",0.592
"Dec 15, 2020",0.483
"Dec 20, 2020",0.72
"Dec 20, 2020",0.473
"Dec 20, 2020",0.642
"Dec 20, 2020",0.503
"Dec 25, 2020",0.652
"Dec 25, 2020",0.492
"Dec 25, 2020",0.599
"Dec 30, 2020",0.534
"Jan 9, 2021",0.578
"Jan 9, 2021",0.521
"Jan 14, 2021",0.534
"Jan 14, 2021",0.519
"Jan 19, 2021",0.596
"Jan 19, 2021",0.474
"Jan 19, 2021",0.591
"Jan 19, 2021",0.479
"Jan 24, 2021",0.38
"Jan 29, 2021",0.519
"Jan 29, 2021",0.388
"Feb 3, 2021",0.153
"Feb 8, 2021",0.619
"Feb 8, 2021",0.465
"Feb 8, 2021",0.532
"Feb 8, 2021",0.546
"Feb 13, 2021",0.303
"Feb 18, 2021",0.506
"Feb 18, 2021",0.448
"Feb 18, 2021",0.489
"Feb 18, 2021",0.448
"Feb 23, 2021",0.407
"Feb 23, 2021",0.359
"Feb 23, 2021",0.316
"Feb 28, 2021",0.587
"Feb 28, 2021",0.49
"Feb 28, 2021",0.494
"Feb 28, 2021",0.474
"Mar 5, 2021",0.564
"Mar 5, 2021",0.488
"Mar 5, 2021",0.473
"Mar 5, 2021",0.485
"Mar 10, 2021",0.219
"Mar 15, 2021",0.409
"Mar 15, 2021",0.363
"Mar 15, 2021",0.368
"Mar 15, 2021",0.415
"Mar 20, 2021",0.508
"Mar 20, 2021",0.439
"Mar 20, 2021",0.459
"Mar 20, 2021",0.431
"Mar 25, 2021",0.48
"Mar 25, 2021",0.415
"Mar 25, 2021",0.411
"Mar 30, 2021",0.452
"Mar 30, 2021",0.325
"Mar 30, 2021",0.372
"Mar 30, 2021",0.318
"Apr 4, 2021",0.298
"Apr 4, 2021",0.313
"Apr 4, 2021",0.282
"Apr 4, 2021",0.268
"Apr 9, 2021",0.535
"Apr 9, 2021",0.343
"Apr 9, 2021",0.438
"Apr 9, 2021",0.316
"Apr 19, 2021",0.457
"Apr 19, 2021",0.3
"Apr 24, 2021",0.448
"Apr 24, 2021",0.313
"Apr 24, 2021",0.37
"Apr 24, 2021",0.279
"Apr 29, 2021",0.421
"Apr 29, 2021",0.282
"Apr 29, 2021",0.376
"Apr 29, 2021",0.245
"May 4, 2021",0.051
"May 9, 2021",0.266
"May 9, 2021",0.349
"May 9, 2021",0.224
"May 14, 2021",0.495
"May 14, 2021",0.35
"May 14, 2021",0.397
"May 14, 2021",0.291
"May 24, 2021",0.541
"May 24, 2021",0.368
"May 24, 2021",0.46
"May 24, 2021",0.31
"May 29, 2021",0.405
"May 29, 2021",0.25
"May 29, 2021",0.339
"May 29, 2021",0.24
"Jun 3, 2021",0.009
"Jun 8, 2021",0.473
"Jun 8, 2021",0.309
"Jun 8, 2021",0.485
"Jun 8, 2021",0.292
"Jun 23, 2021",0.695
"Jun 23, 2021",0.453
"Jun 23, 2021",0.585
"Jun 23, 2021",0.427
"Jun 28, 2021",0.39
"Jun 28, 2021",0.18
"Jun 28, 2021",0.358
"Jun 28, 2021",0.251
"Jul 3, 2021",0.62
"Jul 3, 2021",0.408
"Jul 8, 2021",0.602
"Jul 8, 2021",0.39
"Jul 8, 2021",0.523
"Jul 8, 2021",0.387
"Aug 12, 2021",0.348
"Aug 12, 2021",0.238
"Aug 17, 2021",0.8
"Aug 17, 2021",0.707
"Aug 17, 2021",0.732
"Aug 17, 2021",0.716
"Aug 27, 2021",0.28
"Sep 6, 2021",0.474
"Sep 16, 2021",0.849
"Sep 16, 2021",0.725
"Sep 16, 2021",0.717
"Sep 16, 2021",0.761
"Sep 26, 2021",0.009
"Sep 26, 2021",0.524
"Sep 26, 2021",0.123
"Sep 26, 2021",0.46
"Oct 1, 2021",0.258
"Oct 1, 2021",0.297
"Oct 6, 2021",0.268
"Oct 6, 2021",0.579
"Oct 6, 2021",0.351
"Oct 6, 2021",0.588
"Oct 11, 2021",0.789
"Oct 11, 2021",0.65
"Oct 11, 2021",0.748
"Oct 11, 2021",0.681
"Oct 16, 2021",0.86
"Oct 16, 2021",0.617
"Oct 16, 2021",0.778
"Oct 16, 2021",0.669
"Oct 21, 2021",0.825
"Oct 21, 2021",0.604
"Oct 21, 2021",0.766
"Oct 21, 2021",0.587
"Oct 26, 2021",0.765
"Oct 26, 2021",0.61
"Oct 26, 2021",0.728
"Oct 26, 2021",0.551
"Oct 31, 2021",0.821
"Oct 31, 2021",0.6
"Oct 31, 2021",0.783
"Oct 31, 2021",0.562
"Nov 5, 2021",0.72
"Nov 10, 2021",0.812
"Nov 10, 2021",0.574
"Nov 10, 2021",0.743
"Nov 10, 2021",0.548
"Nov 15, 2021",0.728
"Nov 15, 2021",0.55
"Nov 15, 2021",0.704
"Nov 15, 2021",0.503
"Nov 20, 2021",0.786
"Nov 20, 2021",0.542
"Nov 20, 2021",0.704
"Nov 20, 2021",0.531
"Nov 25, 2021",0.733
"Nov 25, 2021",0.528
"Nov 25, 2021",0.71
"Nov 25, 2021",0.492
"Nov 30, 2021",0.469
"Nov 30, 2021",0.521
"Nov 30, 2021",0.436
"Dec 5, 2021",0.142
"Dec 5, 2021",0.152
"Dec 10, 2021",0.759
"Dec 10, 2021",0.544
"Dec 10, 2021",0.659
"Dec 10, 2021",0.533
"Dec 15, 2021",0.754
"Dec 15, 2021",0.538
"Dec 15, 2021",0.664
"Dec 15, 2021",0.546
"Dec 20, 2021",0.734
"Dec 20, 2021",0.51
"Dec 20, 2021",0.673
"Dec 20, 2021",0.545
"Dec 25, 2021",0.458
"Dec 25, 2021",0.369
"Dec 25, 2021",0.323
"Jan 14, 2022",0.53
"Jan 29, 2022",0.75
"Jan 29, 2022",0.513
"Jan 29, 2022",0.585
"Feb 8, 2022",0.592
"Feb 8, 2022",0.48
"Feb 8, 2022",0.533
"Feb 8, 2022",0.563
"Feb 13, 2022",0.67
"Feb 13, 2022",0.513
"Feb 13, 2022",0.615
"Feb 13, 2022",0.56
"Feb 18, 2022",0.681
"Feb 18, 2022",0.532
"Feb 18, 2022",0.582
"Feb 18, 2022",0.529
"Feb 28, 2022",0.591
"Feb 28, 2022",0.497
"Feb 28, 2022",0.485
"Feb 28, 2022",0.471
"Mar 5, 2022",0.628
"Mar 5, 2022",0.527
"Mar 5, 2022",0.494
"Mar 10, 2022",0.675
"Mar 10, 2022",0.539
"Mar 10, 2022",0.557
"Mar 10, 2022",0.528
"Mar 15, 2022",0.581
"Mar 15, 2022",0.534
"Mar 15, 2022",0.51
"Mar 15, 2022",0.549
"Mar 20, 2022",0.67
"Mar 20, 2022",0.529
"Mar 20, 2022",0.618
"Mar 20, 2022",0.517
"Mar 25, 2022",0.674
"Mar 25, 2022",0.535
"Mar 25, 2022",0.609
"Mar 25, 2022",0.53
"Mar 30, 2022",0.65
"Mar 30, 2022",0.504
"Mar 30, 2022",0.597
"Mar 30, 2022",0.478
"Apr 4, 2022",0.664
"Apr 4, 2022",0.479
"Apr 4, 2022",0.584
"Apr 4, 2022",0.434
"Apr 9, 2022",0.674
"Apr 9, 2022",0.443
"Apr 9, 2022",0.608
"Apr 9, 2022",0.408
"Apr 14, 2022",0.381
"Apr 14, 2022",0.537
"Apr 14, 2022",0.412
"Apr 19, 2022",0.571
"Apr 19, 2022",0.5
"Apr 19, 2022",0.374
"Apr 24, 2022",0.695
"Apr 24, 2022",0.429
"Apr 24, 2022",0.576
"Apr 24, 2022",0.371
"Apr 29, 2022",0.459
"Apr 29, 2022",0.366
"Apr 29, 2022",0.504
"Apr 29, 2022",0.311
"May 4, 2022",-0.136
"May 9, 2022",0.395
"May 9, 2022",0.385
"May 9, 2022",0.366
"May 14, 2022",0.691
"May 14, 2022",0.398
"May 14, 2022",0.602
"May 14, 2022",0.378
"May 19, 2022",0.61
"May 19, 2022",0.353
"May 19, 2022",0.525
"May 19, 2022",0.386
"May 29, 2022",0.574
"May 29, 2022",0.357
"May 29, 2022",0.585
"May 29, 2022",0.325
"Jun 3, 2022",0.632
"Jun 3, 2022",0.367
"Jun 3, 2022",0.514
"Jun 3, 2022",0.359
"Jun 8, 2022",0.457
"Jun 8, 2022",0.327
"Jun 8, 2022",0.481
"Jun 8, 2022",0.306
"Jun 13, 2022",0.475
"Jun 13, 2022",0.286
"Jun 13, 2022",0.435
"Jun 13, 2022",0.289
"Jun 23, 2022",0.658
"Jun 23, 2022",0.589
"Jun 23, 2022",0.4
"Jul 8, 2022",0.037
"Jul 8, 2022",0.231
"Jul 18, 2022",0.567
"Jul 18, 2022",0.366
"Jul 18, 2022",0.489
"Aug 12, 2022",0.851
"Aug 12, 2022",0.727
"Aug 12, 2022",0.819
"Aug 12, 2022",0.701
"Aug 17, 2022",0.732
"Sep 1, 2022",0.333
"Sep 1, 2022",0.486
"Sep 6, 2022",0.65
"Sep 6, 2022",0.582
"Sep 6, 2022",0.66
"Sep 6, 2022",0.613
"Sep 11, 2022",0.707
"Sep 11, 2022",0.787
"Sep 11, 2022",0.738
"Sep 26, 2022",0.832
"Oct 1, 2022",0.34
"Oct 1, 2022",0.524
"Oct 1, 2022",0.516
"Oct 6, 2022",0.142
"Oct 6, 2022",0.135
"Oct 6, 2022",0.128
"Oct 6, 2022",0.086
"Oct 16, 2022",0.858
"Oct 16, 2022",0.645
"Oct 16, 2022",0.786
"Oct 16, 2022",0.705
"Oct 21, 2022",0.745
"Oct 21, 2022",0.594
"Oct 21, 2022",0.725
"Oct 21, 2022",0.603
"Oct 26, 2022",0.851
"Oct 26, 2022",0.632
"Oct 26, 2022",0.794
"Oct 26, 2022",0.647
"Oct 31, 2022",0.804
"Oct 31, 2022",0.599
"Oct 31, 2022",0.763
"Oct 31, 2022",0.615
"Nov 5, 2022",0.689
"Nov 5, 2022",0.481
"Nov 5, 2022",0.696
"Nov 5, 2022",0.514
"Nov 10, 2022",0.014
"Nov 15, 2022",0.736
"Nov 15, 2022",0.536
"Nov 15, 2022",0.692
"Nov 15, 2022",0.556
"Nov 20, 2022",0.803
"Nov 20, 2022",0.581
"Nov 20, 2022",0.751
"Nov 20, 2022",0.601
"Nov 25, 2022",0.751
"Nov 25, 2022",0.531
"Nov 25, 2022",0.701
"Nov 25, 2022",0.616
"Nov 30, 2022",0.733
"Nov 30, 2022",0.529
"Nov 30, 2022",0.671
"Nov 30, 2022",0.601
"Dec 5, 2022",0.718
"Dec 5, 2022",0.507
"Dec 5, 2022",0.663
"Dec 5, 2022",0.606
